DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,LOG_ID_FROM_FILENAME,CGR,interpretation_status,vsh_Linear,vsh_Larionov_Optimized,vsh_Clavier,vsh_Neutron_Density,vsh_final,sh_frac,abs_diff
2384.3,68.187,2.405,45.612,20.915,237.039,2.426,16.364,10.495,11.383,0.765,2.773,14.643,21.59,,9.046,0.0,13.496,1.199,89.804,58.411,41.589,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.318225,0.1848331118434047,0.16924272029331844,0.13014427157001482,0.318225,0.09046,0.227765
2384.4,68.973,2.397,45.654,20.882,237.809,2.428,15.714,10.686,11.658,0.713,2.769,14.98,21.59,,9.504,0.0,13.474,1.191,89.639,57.873,42.127,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.324775,0.18955960769642713,0.17361990337432665,0.10486919831223628,0.324775,0.09504,0.22973499999999997
2384.5,70.078,2.402,45.898,20.855,238.242,2.433,15.178,10.913,11.971,0.661,2.758,14.729,21.59,,9.904,0.0,13.365,1.149,89.562,57.625,42.375,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.33398333333333335,0.19627736331733336,0.17984261788823686,0.09275173370318973,0.33398333333333335,0.09904,0.23494333333333334
2384.6,71.536,2.425,46.392,20.833,238.377,2.439,14.865,11.174,12.322,0.609,2.741,14.02,21.59,,10.601,0.0,13.159,1.074,89.588,57.708,42.292,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.34613333333333335,0.20527339820271395,0.18817823507898623,0.09351296043656249,0.34613333333333335,0.10601000000000001,0.24012333333333336
2384.7,72.994,2.469,47.173,20.815,238.293,2.445,14.818,11.47,12.711,0.557,2.721,13.393,21.59,,11.299,0.0,12.924,0.992,89.639,57.873,42.127,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.35828333333333334,0.2144222408847852,0.19665826027849231,0.10603221476510051,0.35828333333333334,0.11299,0.24529333333333336
2384.8,73.497,2.515,48.227,20.82,238.218,2.452,15.012,11.768,13.104,0.504,2.706,13.223,21.59,,11.776,0.0,12.706,0.92,89.668,57.967,42.033,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.362475,0.21761445071009936,0.1996177572448412,0.13095652173913053,0.362475,0.11776,0.244715
2384.9,74.6,2.555,49.401,20.836,238.284,2.458,15.216,12.032,13.463,0.452,2.708,13.207,21.59,,12.132,0.0,12.54,0.868,89.64,57.878,42.122,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.37166666666666665,0.224679741958967,0.2061691676914834,0.1532140077821017,0.37166666666666665,0.12132,0.25034666666666666
2385.0,75.453,2.581,50.649,20.852,238.521,2.461,15.382,12.249,13.776,0.4,2.716,13.355,21.59,,12.78,0.0,12.452,0.842,89.533,57.534,42.466,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.37877500000000003,0.2302057205238052,0.21129435435509958,0.1668030888030886,0.37877500000000003,0.1278,0.25097500000000006
2385.1,75.9,2.593,51.92,20.857,238.928,2.461,15.614,12.417,14.04,0.386,2.722,13.564,21.59,,13.008,0.0,12.468,0.846,89.332,56.892,43.108,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.38250000000000006,0.23312333275910016,0.21400075706614174,0.17665637065637052,0.38250000000000006,0.13008,0.2524200000000001
2385.2,76.488,2.606,53.169,20.842,239.467,2.461,15.989,12.545,14.267,0.371,2.725,13.629,21.59,,13.315,0.0,12.529,0.865,89.093,56.134,43.866,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3874,0.23698428216515724,0.2175826363672071,0.19258301158301147,0.3874,0.13315,0.25425000000000003
2385.3,76.803,2.627,54.335,20.832,239.943,2.46,16.558,12.614,14.438,0.357,2.723,13.686,21.59,,13.579,0.0,12.602,0.887,88.866,55.421,44.579,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.39002499999999996,0.23906346170930984,0.2195117361576282,0.21472774193548397,0.39002499999999996,0.13579,0.254235
2385.4,79.665,2.654,55.39,20.843,240.207,2.459,17.149,12.629,14.55,0.342,2.725,13.779,21.59,,14.212,0.0,12.655,0.904,88.697,54.897,45.103,chang8,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.41387500000000005,0.258305026180999,0.23737137851914025,0.2379262613195346,0.41387500000000005,0.14212,0.2717550000000001
2385.5,84.773,2.681,56.319,20.857,240.196,2.459,17.566,12.653,14.668,0.328,2.735,13.741,21.59,,16.16,0.0,12.665,0.907,88.627,54.681,45.319,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.45644166666666663,0.29426822194631713,0.27078949360242177,0.2557283311772318,0.45644166666666663,0.1616,0.29484166666666667
2385.6,91.603,2.7,57.107,20.862,239.876,2.459,17.873,12.769,14.881,0.314,2.753,13.49,21.59,,32.055,0.0,2.609,0.189,97.649,90.869,9.059,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5133583333333332,0.3457940763261342,0.3187825823098829,0.26883441138421765,0.5133583333333332,0.32055,0.19280833333333325
2385.7,99.405,2.719,57.747,20.857,239.252,2.46,18.177,13.08,15.304,0.299,2.774,13.027,21.59,,44.256,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.578375,0.40984868436285016,0.37872888498423607,0.28366580645161293,0.578375,0.44256,0.13581499999999996
2385.8,105.9,2.781,58.303,20.844,238.547,2.463,18.639,13.897,16.277,0.285,2.736,13.068,21.59,,55.117,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6325000000000001,0.4677573663512338,0.43333360745617,0.3086901408450707,0.3086901408450707,0.5511699999999999,0.24247985915492926
2385.9,110.786,2.885,58.884,20.846,238.035,2.468,19.429,14.989,17.529,0.27,2.71,13.417,21.59,,65.229,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6732166666666667,0.5142756790180637,0.47759418097389217,0.3503881163084704,0.3503881163084704,0.65229,0.30190188369152965
2386.0,115.216,3.027,59.556,20.862,237.876,2.477,20.196,16.225,18.898,0.256,2.702,13.682,21.59,,73.417,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7101333333333333,0.5587832527775594,0.5203712523754678,0.3961285537700866,0.3961285537700866,0.73417,0.3380414462299134
2386.1,119.396,3.192,60.38,20.888,238.247,2.488,20.89,17.498,20.252,0.257,2.709,13.621,21.59,,82.748,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7449666666666667,0.6029199854024919,0.5633068434171771,0.43967509025270773,0.43967509025270773,0.82748,0.38780490974729226
2386.2,122.642,3.305,61.409,20.925,239.334,2.501,21.541,18.726,21.488,0.258,2.718,13.158,21.59,,90.62,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7720166666666667,0.6386953775836156,0.5985614256548142,0.48174212368728114,0.7720166666666667,0.9062,0.13418333333333332
2386.3,124.992,3.334,62.614,20.96,241.268,2.514,22.264,20.054,22.778,0.259,2.717,13.173,21.59,,96.548,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7916000000000001,0.6654457401990009,0.6252305177388038,0.5240226500566251,0.7916000000000001,0.96548,0.17387999999999992
2386.4,126.465,3.283,63.845,20.923,243.73,2.525,23.248,21.589,24.271,0.26,2.704,13.213,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.803875,0.6825871593661454,0.6424745939813075,0.5714740331491714,0.803875,0.9990000000000001,0.1951250000000001
2386.5,126.953,3.17,65.046,20.858,246.632,2.528,24.262,23.423,26.075,0.261,2.69,13.21,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8079416666666667,0.6883306843856211,0.6482814397708121,0.611027442371021,0.8079416666666667,0.9990000000000001,0.19105833333333344
2386.6,126.692,3.032,66.159,20.791,249.861,2.526,25.242,25.453,28.086,0.261,2.683,13.142,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8057666666666666,0.6852548125152375,0.6451698025011061,0.64496802646086,0.8057666666666666,0.9990000000000001,0.19323333333333348
2386.7,126.283,2.955,67.136,20.729,253.292,2.52,26.166,27.392,29.997,0.262,2.689,13.034,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8023583333333334,0.6804533833107743,0.6403210683117795,0.6742770949720671,0.8023583333333334,0.9990000000000001,0.19664166666666671
2386.8,125.71,2.934,67.961,20.702,256.675,2.51,27.047,28.061,30.561,0.263,2.692,12.824,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7975833333333333,0.673764728185467,0.6335834961319182,0.7000582857142857,0.7975833333333333,0.9990000000000001,0.2014166666666668
2386.9,125.454,2.95,68.689,20.714,259.819,2.498,27.814,27.166,29.503,0.264,2.698,12.672,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.79545,0.670790708102155,0.6305939510644238,0.7213419506462987,0.79545,0.9990000000000001,0.20355000000000012
2387.0,125.923,2.979,69.338,20.794,262.645,2.488,28.287,25.37,27.542,0.265,2.707,12.638,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7993583333333334,0.6762459181271426,0.6360805536771645,0.733418772563177,0.7993583333333334,0.9990000000000001,0.19964166666666672
2387.1,127.602,2.999,69.918,20.955,265.043,2.482,28.432,23.276,25.321,0.279,2.714,12.764,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.81335,0.6960194406405756,0.6560786535854342,0.7353553113553114,0.81335,0.9990000000000001,0.1856500000000001
2387.2,131.033,2.968,70.438,21.195,266.902,2.48,28.284,21.425,23.413,0.293,2.71,13.078,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8419416666666666,0.7376387190273089,0.698792780390981,0.7280638036809817,0.8419416666666666,0.9990000000000001,0.15705833333333352
2387.3,132.582,2.911,70.91,21.418,268.062,2.481,27.953,20.388,22.436,0.307,2.693,13.339,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.85485,0.7569759977175391,0.7189589827637176,0.715359853121175,0.85485,0.9990000000000001,0.1441500000000001
2387.4,132.338,2.844,71.351,21.589,268.541,2.486,27.952,19.634,21.78,0.321,2.691,13.278,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8528166666666667,0.7539069629008023,0.7157437326985303,0.7187617896009676,0.8528166666666667,0.9990000000000001,0.14618333333333344
2387.5,129.495,2.783,71.768,21.725,268.156,2.495,28.245,18.949,21.194,0.335,2.694,13.16,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.829125,0.7187780890241441,0.6793253533201682,0.7361952662721897,0.829125,0.9990000000000001,0.1698750000000001
2387.6,124.899,2.739,72.159,21.854,266.654,2.506,28.634,18.235,20.553,0.349,2.695,13.12,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.790825,0.6643732500389777,0.6241557643529432,0.7576955017301038,0.790825,0.9990000000000001,0.2081750000000001
2387.7,121.053,2.728,72.524,22.016,263.735,2.518,28.886,17.508,19.859,0.363,2.698,13.155,21.59,,94.331,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.758775,0.6210147710401581,0.5810828898551061,0.7735555555555556,0.758775,0.94331,0.184535
2387.8,118.949,2.726,72.852,22.122,259.346,2.532,28.723,17.197,19.589,0.377,2.7,13.19,21.59,,88.269,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7412416666666667,0.5980976851250097,0.5585875161608362,0.774601741022851,0.7412416666666667,0.8826900000000001,0.1414483333333334
2387.9,117.828,2.729,73.138,21.983,254.448,2.547,27.869,17.352,19.821,0.392,2.701,13.161,21.59,,84.311,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7319,0.5861131433693484,0.5468901223213807,0.7520305584826135,0.7319,0.84311,0.11121000000000003
2388.0,116.357,2.735,73.378,21.695,249.576,2.561,26.873,17.97,20.554,0.406,2.698,13.131,21.59,,82.588,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7196416666666666,0.5706203961125574,0.5318315454251092,0.7254953940634598,0.7196416666666666,0.82588,0.10623833333333332
2388.1,114.435,2.745,73.575,21.37,245.358,2.573,25.86,18.982,21.709,0.399,2.694,13.153,21.59,,78.108,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7036250000000001,0.5507703637553738,0.5126344878787323,0.6986813186813188,0.7036250000000001,0.78108,0.07745499999999994
2388.2,113.179,2.766,73.738,21.128,242.469,2.581,24.925,20.249,23.128,0.392,2.692,13.27,21.59,,75.093,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6931583333333333,0.5380347439428323,0.5003709497249205,0.6730825958702067,0.6931583333333333,0.75093,0.057771666666666666
2388.3,114.51,2.799,73.904,21.026,241.472,2.584,24.14,21.566,24.568,0.386,2.695,13.361,21.59,,75.167,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.70425,0.5515367131842227,0.5133737161599696,0.6496774193548389,0.70425,0.7516700000000001,0.04742000000000002
2388.4,116.12,2.838,74.078,20.941,241.595,2.583,23.795,22.442,25.491,0.379,2.7,13.429,21.59,,78.064,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7176666666666667,0.5681488178955414,0.5294355112928539,0.6378403525954949,0.7176666666666667,0.7806399999999999,0.06297333333333321
2388.5,117.228,2.877,74.256,20.953,242.42,2.578,23.843,22.861,25.899,0.373,2.704,13.44,21.59,,81.618,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7269,0.5797620626361234,0.5407086690568241,0.6358249258160238,0.7269,0.8161799999999999,0.08927999999999991
2388.6,117.35,2.909,74.432,21.092,243.506,2.571,24.206,22.912,25.909,0.366,2.708,13.372,21.59,,82.702,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7279166666666667,0.5810498859334577,0.5419611435467477,0.6427261785356071,0.7279166666666667,0.82702,0.09910333333333332
2388.7,116.325,2.919,74.597,21.33,244.382,2.564,24.767,22.804,25.766,0.36,2.712,13.212,21.59,,81.336,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.719375,0.5702862856176701,0.5315075484304574,0.6564710071210581,0.719375,0.81336,0.09398499999999999
2388.8,114.833,2.921,74.742,21.343,244.65,2.558,25.364,22.716,25.665,0.353,2.707,13.337,21.59,,78.708,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7069416666666667,0.5548447227103551,0.5165663742324951,0.6725149330587024,0.7069416666666667,0.78708,0.08013833333333331
2388.9,114.105,2.924,74.87,21.091,244.586,2.553,25.641,22.536,25.452,0.347,2.698,13.52,21.59,,76.161,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.700875,0.5474063033321928,0.5093912337064708,0.6786191467221644,0.700875,0.76161,0.06073499999999998
2389.0,115.244,2.935,74.982,20.801,244.342,2.552,25.75,22.258,25.108,0.34,2.695,13.567,21.59,,75.202,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7103666666666667,0.5590718712328758,0.5206502361235001,0.6816996871741399,0.7103666666666667,0.75202,0.04165333333333332
2389.1,118.013,2.957,75.083,20.615,244.011,2.551,25.856,21.975,24.727,0.342,2.699,13.435,21.59,,80.9,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7334416666666667,0.5880802892264779,0.5488071454947745,0.684689655172414,0.7334416666666667,0.809,0.0755583333333334
2389.2,120.825,2.986,75.18,20.582,243.629,2.552,26.092,21.877,24.516,0.344,2.709,13.228,21.59,,86.988,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7568750000000001,0.6185043645940098,0.5786101327482045,0.6934681960375392,0.7568750000000001,0.86988,0.11300499999999991
2389.3,119.86,3.0,75.285,20.69,242.917,2.552,26.562,22.44,24.997,0.346,2.714,13.167,21.59,,89.01,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7488333333333334,0.6079520946830899,0.5682394368850707,0.7096412930135559,0.7488333333333334,0.8901,0.14126666666666665
2389.4,114.588,2.995,75.39,20.815,241.761,2.554,26.845,23.605,26.11,0.348,2.705,13.292,21.59,,83.905,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7049,0.5523344212654436,0.5141433518337895,0.7205451713395638,0.7049,0.83905,0.13415
2389.5,108.809,2.974,75.484,20.917,240.187,2.556,26.597,25.348,27.815,0.35,2.689,13.365,21.59,,70.035,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6567416666666667,0.49513636289460344,0.45933402967174297,0.7132378490175804,0.6567416666666667,0.7003499999999999,0.04360833333333325
2389.6,105.055,2.945,75.553,20.956,238.347,2.558,25.887,27.46,29.882,0.352,2.677,13.249,21.59,,61.291,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6254583333333333,0.4599753062437597,0.42596695231355053,0.6902893923789907,0.6254583333333333,0.61291,0.012548333333333384
2389.7,104.54,2.944,75.582,20.884,236.515,2.561,24.927,29.55,31.891,0.354,2.68,12.909,21.59,,58.453,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6211666666666668,0.4552695183962124,0.421517055691047,0.6597656090071649,0.6211666666666668,0.58453,0.03663666666666676
2389.8,108.958,2.969,75.58,20.781,235.39,2.563,24.074,30.216,32.377,0.356,2.668,12.803,21.59,,61.936,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6579833333333334,0.49656364867482267,0.46069323152462016,0.6324587155963306,0.6579833333333334,0.61936,0.03862333333333334
2389.9,114.109,3.011,75.584,20.721,235.14,2.563,24.375,29.272,31.214,0.359,2.669,12.793,21.59,,70.515,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7009083333333332,0.5474470030856136,0.5094304549514033,0.6425840978593275,0.7009083333333332,0.70515,0.00424166666666681
2390.0,117.865,3.058,75.608,20.712,235.86,2.561,25.546,27.707,29.428,0.361,2.664,12.859,21.59,,81.28,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7322083333333332,0.5865062362773473,0.5472731069630776,0.6806734902763564,0.7322083333333332,0.8128,0.08059166666666673
2390.1,119.998,3.097,75.659,20.757,237.615,2.559,27.231,26.06,27.589,0.339,2.653,12.92,21.59,,85.837,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7499833333333333,0.6094539249860818,0.5697131633715471,0.7365087358684482,0.7499833333333333,0.8583700000000001,0.10838666666666674
2390.2,122.221,3.094,75.739,20.86,240.43,2.556,29.024,24.415,25.818,0.318,2.651,12.83,21.59,,90.785,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7685083333333333,0.6339793133254669,0.5938882177055722,0.7960620475698036,0.7685083333333333,0.9078499999999999,0.13934166666666659
2390.3,122.949,3.06,75.842,21.089,243.929,2.553,30.468,21.49,22.832,0.296,2.649,12.777,21.59,,94.183,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.774575,0.64214889811092,0.6019888118170198,0.8443746097814777,0.774575,0.9418300000000001,0.16725500000000004
2390.4,123.429,3.001,75.964,21.336,247.322,2.552,30.957,18.506,19.736,0.275,2.647,12.721,21.59,,95.71,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.778575,0.647573145486143,0.6073811417630572,0.8608769551616269,0.778575,0.9571,0.17852499999999993
2390.5,122.828,2.929,76.102,21.53,250.192,2.553,31.068,16.096,17.199,0.254,2.644,12.664,21.59,,96.663,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7735666666666667,0.6407862759718417,0.6006359661654885,0.8649781477627473,0.7735666666666667,0.96663,0.19306333333333325
2390.6,120.97,2.863,76.244,21.626,252.09,2.556,30.856,14.629,15.627,0.232,2.642,12.614,21.59,,92.887,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7580833333333333,0.6201001294985858,0.5801817142698751,0.8585811789038263,0.7580833333333333,0.92887,0.17078666666666664
2390.7,118.356,2.843,76.372,21.617,252.581,2.56,30.313,14.179,15.13,0.211,2.642,12.58,21.59,,87.532,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7363,0.5917386260426367,0.5523753618887401,0.8413630769230771,0.7363,0.87532,0.13902000000000003
2390.8,118.541,2.859,76.457,21.836,251.546,2.566,29.369,14.311,15.249,0.189,2.637,12.606,21.59,,84.793,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7378416666666666,0.5937178075594981,0.5543074838346798,0.8117294832826748,0.7378416666666666,0.8479300000000001,0.11008833333333345
2390.9,119.494,2.904,76.519,21.985,249.777,2.573,27.929,14.611,15.541,0.168,2.631,12.681,21.59,,85.768,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7457833333333334,0.6039805558485459,0.5643457599006838,0.7668901098901099,0.7457833333333334,0.85768,0.11189666666666664
2391.0,120.204,2.97,76.57,21.985,247.552,2.578,26.548,15.043,15.967,0.147,2.624,12.792,21.59,,88.454,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7516999999999999,0.6117002469633159,0.571918837139809,0.7241186943620179,0.7516999999999999,0.8845399999999999,0.13283999999999996
2391.1,119.6,3.045,76.618,21.791,245.093,2.58,25.448,15.587,16.505,0.148,2.617,12.893,21.59,,88.926,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7466666666666666,0.6051290560226595,0.5654712187187336,0.6894423645320197,0.7466666666666666,0.88926,0.14259333333333346
2391.2,116.576,3.103,76.668,21.403,242.556,2.58,24.737,16.241,17.154,0.149,2.611,12.908,21.59,,84.082,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7214666666666666,0.5729102829564033,0.5340529533655674,0.6663261083743842,0.7214666666666666,0.8408199999999999,0.11935333333333331
2391.3,114.165,3.142,76.713,21.25,239.96,2.578,24.411,17.172,18.094,0.151,2.616,12.699,21.59,,78.304,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7013750000000001,0.5480169971540545,0.5099797861485715,0.6543649851632048,0.7013750000000001,0.7830400000000001,0.08166499999999999
2391.4,113.032,3.156,76.748,21.155,237.367,2.576,24.203,18.446,19.4,0.152,2.629,12.423,21.59,,74.245,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6919333333333333,0.5365562332107657,0.4989497947398054,0.6461757696127112,0.6919333333333333,0.74245,0.050516666666666765
2391.5,112.393,3.144,76.773,21.09,234.859,2.574,23.912,19.886,20.883,0.153,2.641,12.305,21.59,,72.837,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6866083333333334,0.5301583369758706,0.49280600981840705,0.6351904287138584,0.6866083333333334,0.7283700000000001,0.0417616666666667
2391.6,112.681,3.103,76.783,21.018,232.577,2.574,23.607,21.266,22.305,0.155,2.641,12.436,21.59,,71.737,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6890083333333333,0.5330360502707405,0.495568246046894,0.6251555333998007,0.6890083333333333,0.71737,0.02836166666666662
2391.7,115.506,3.029,76.777,20.896,230.697,2.575,23.338,22.322,23.388,0.156,2.623,12.769,21.59,,75.709,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.71255,0.561777044026702,0.5232661738948778,0.6170686567164182,0.71255,0.75709,0.044540000000000024
2391.8,114.422,2.96,76.751,20.788,229.39,2.579,23.128,22.75,23.807,0.157,2.615,12.79,21.59,,77.434,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7035166666666667,0.5506375973617693,0.5125064352221149,0.6132517275419549,0.7035166666666667,0.77434,0.07082333333333335
2391.9,113.097,2.9,76.714,20.737,228.441,2.586,22.851,23.122,24.167,0.159,2.631,12.942,21.59,,75.076,0.0,0.1,0.01,99.9,99.9,0.01,chang8,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.692475,0.537209686814455,0.4995778349368085,0.6096231742940603,0.692475,0.75076,0.05828500000000003
